Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1058343,-,-,-,36.13,-80.26,-5,289,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Clearsky GHI,Clearsky DNI,Clearsky DHI,Cloud Type,Solar Zenith Angle,Fill Flag,Precipitable Water,Wind Direction,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,5,7,21,30,0,0,8,0.158,3.7,100,8,980,0,0,0,0,7,113.72,0,2.261,27.400000000000002,0.0000,0.0000
2006,5,7,22,0,0,0,7,0.158,3.6,99.8,8,980,0,0,0,0,6,117.68,0,2.2,24.8,0.0000,0.0000
2006,5,7,22,30,0,0,7,0.158,3.6,100,7,980,0,0,0,0,7,121.06,0,2.146,24.8,0.0000,0.0000
2006,5,7,23,0,0,0,7,0.158,3.6,100,7,980,0,0,0,0,1,123.75,0,2.093,24.400000000000002,0.0000,0.0000
2006,5,7,23,30,0,0,7,0.158,3.5,100,7,980,0,0,0,0,0,125.64,0,2.062,24.400000000000002,0.0000,0.0000
2006,5,8,0,0,0,0,7,0.158,3.5,100,7,980,0,0,0,0,0,126.65,0,2.032,24.1,0.0000,0.0000
2006,5,8,0,30,0,0,7,0.158,3.4000000000000004,100,7,980,0,0,0,0,1,126.73,0,2.025,24.1,0.0000,0.0000
2006,5,8,1,0,0,0,6,0.158,3.3000000000000003,99.05,7,980,0,0,0,0,1,125.87,0,2.017,23.400000000000002,0.0000,0.0000
2006,5,8,1,30,0,0,6,0.158,3.2,99.07000000000001,7,980,0,0,0,0,0,124.11,0,2.027,23.400000000000002,0.0000,0.0000
2006,5,8,2,0,0,0,6,0.158,3.2,97.81,7,980,0,0,0,0,1,121.54,0,2.037,24.5,0.0000,0.0000
2006,5,8,2,30,0,0,6,0.158,3.1,97.83,7,980,0,0,0,0,3,118.26,0,2.049,24.5,0.0000,0.0000
2006,5,8,3,0,0,0,6,0.158,3.1,96.76,7,980,0,0,0,0,1,114.38,0,2.061,25.400000000000002,0.0000,0.0000
2006,5,8,3,30,0,0,6,0.158,3,96.77,7,980,0,0,0,0,1,110.01,0,2.069,25.400000000000002,0.0000,0.0000
2006,5,8,4,0,0,0,6,0.158,3,96.42,7,980,0,0,0,0,1,105.23,0,2.077,24.400000000000002,0.0000,0.0000
2006,5,8,4,30,0,0,6,0.158,2.9000000000000004,96.44,7,980,0,0,0,0,0,100.12,0,2.08,24.400000000000002,0.0000,0.0000
2006,5,8,5,0,0,0,6,0.158,2.8000000000000003,96.96000000000001,7,980,0,0,0,0,1,94.75,0,2.084,20.900000000000002,0.0000,0.0000
2006,5,8,5,30,0,0,6,0.158,2.9000000000000004,96.98,7,980,0,0,0,0,4,89.16,0,2.078,20.900000000000002,0.0000,0.0000
2006,5,8,6,0,32,0,6,0.158,3,97.60000000000001,7,980,32,65,170,45,3,83.42,4,2.074,21.8,0.0000,0.0000
2006,5,8,6,30,73,6,6,0.158,3,91.18,8,980,75,152,339,79,3,77.55,0,2.066,21.8,3.5978,2.7520
